Area,BHK,Bathroom,Furnishing,Region,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
810,3,2,Semi-Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,6000000,Ready_to_move,Resale,Builder_Floor,6526
850,3,2,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,5700000,Ready_to_move,Resale,Builder_Floor,6706
900,2,2,Semi-Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,6500000,Ready_to_move,Resale,Apartment,7222
2250,3,2,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,18500000,Ready_to_move,Resale,Builder_Floor,8222
747,2,2,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,6500000,Ready_to_move,Resale,Builder_Floor,8701
1512,2,2,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,22000000,Ready_to_move,Resale,Builder_Floor,14550
630,3,2,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,22500000,Ready_to_move,Resale,Builder_Floor,35714
810,3,2,Semi-Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,6000000,Ready_to_move,Resale,Builder_Floor,
750,1,2,Semi-Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,6400000,Ready_to_move,Resale,Builder_Floor,
540,2,1,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,2700000,Ready_to_move,New_Property,Apartment,5000
504,2,1,Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,2700000,Ready_to_move,Resale,Builder_Floor,5357
720,2,1,Unfurnished,Shahdara,"Yamuna Vihar, Shahdara",1,4000000,Ready_to_move,Resale,Builder_Floor,5556
360,1,1,Unfurnished,Shahdara,"Yamuna Vihar, Shahdara",1,2500000,Ready_to_move,Resale,Builder_Floor,6944
713,3,1,Unfurnished,Shahdara,"Yamuna Vihar, Shahdara",1,8000000,Ready_to_move,Resale,Apartment,11220
376.7365,1,1,Semi-Furnished,Shahdara,"Yamuna Vihar, Shahdara",1,3000000,Ready_to_move,New_Property,Apartment,85715
805,2,2,Unfurnished,Uttam Nagar,"Kiran Garden, Uttam Nagar",1,4000000,Ready_to_move,Resale,Builder_Floor,6111
540,2,2,Semi-Furnished,Uttam Nagar,"Kushwaha Homes, Uttam Nagar",1,3300000,Ready_to_move,New_Property,Apartment,6111
540,2,2,Semi-Furnished,Uttam Nagar,"Kushwaha Homes, Uttam Nagar",1,3300000,Ready_to_move,New_Property,Apartment,6111
540,2,2,Semi-Furnished,Uttam Nagar,"Kushwaha Homes, Uttam Nagar",1,3300000,Ready_to_move,New_Property,Apartment,6111
810,3,2,Semi-Furnished,Uttam Nagar,"New Uttam Nagar, Uttam Nagar",1,5400000,Ready_to_move,Resale,Builder_Floor,5794
1000,3,2,Semi-Furnished,Uttam Nagar,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1,5510000,Almost_ready,New_Property,Builder_Floor,6111
1000,3,2,Semi-Furnished,Uttam Nagar,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1,5510000,Almost_ready,New_Property,Builder_Floor,22222
1000,3,2,Semi-Furnished,Uttam Nagar,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1,5510000,Almost_ready,New_Property,Builder_Floor,22222
585,2,2,Unfurnished,Uttam Nagar,Uttam Nagar,1,3200000,Ready_to_move,Resale,Builder_Floor,5794
780,3,2,Semi-Furnished,Uttam Nagar,Uttam Nagar,1,4000000,Ready_to_move,New_Property,Builder_Floor,6111
1000,3,2,Semi-Furnished,Uttam Nagar,Uttam Nagar,1,6200000,Ready_to_move,New_Property,Builder_Floor,6111
620,2,2,Semi-Furnished,Uttam Nagar,Uttam Nagar,1,3100000,Ready_to_move,New_Property,Builder_Floor,6111
540,2,2,Semi-Furnished,Uttam Nagar,Uttam Nagar,1,2500000,Ready_to_move,New_Property,Builder_Floor,6584
540,2,2,Semi-Furnished,Uttam Nagar,Uttam Nagar,1,2650000,Ready_to_move,New_Property,Builder_Floor,
675,2,1,Unfurnished,Uttam Nagar,Uttam Nagar,1,2900000,Ready_to_move,Resale,Builder_Floor,5794
360,1,1,Semi-Furnished,Uttam Nagar,Uttam Nagar,1,1700000,Ready_to_move,New_Property,Builder_Floor,6111
360,1,1,Semi-Furnished,Uttam Nagar,Uttam Nagar,1,2000000,Ready_to_move,New_Property,Builder_Floor,6584
550,2,2,Semi-Furnished,Uttam Nagar,"Uttam Nagar carpet area 550 sqft status Ready to Move transaction New Property furnishing Semi-Furnished facing East overlooking Main Road bathroom 2 balcony 1 ownership Freehold Newly Constructed Property Newly Constructed Property East Facing Property 2bhk fully furnished flats available for sale at uttam nagar, the flat is fully loaded, one singal wall texture in all bedrooms, modular kitchen, LED pannel in drawing room, wardrobes in bedroom read more Contact Agent View Phone No. Share Feedback Pranita Developers Pvt. Ltd. Certified Agent Trusted by Users Genuine Listings 100+ Buyers Served",1,2600000,Ready_to_move,New_Property,Builder_Floor,5794
950,3,2,Furnished,Uttam Nagar,"Uttam Nagar Floors, Uttam Nagar",1,4370000,Ready_to_move,New_Property,Apartment,4600
950,3,2,Furnished,Uttam Nagar,"Uttam Nagar Floors, Uttam Nagar",1,4370000,Ready_to_move,New_Property,Apartment,4600
950,3,2,Furnished,Uttam Nagar,"Uttam Nagar Floors, Uttam Nagar",1,4370000,Ready_to_move,New_Property,Apartment,4600
540,2,2,Semi-Furnished,Uttam Nagar,Uttam Nagar West,1,2600000,Ready_to_move,New_Property,Builder_Floor,6111
495,2,2,Semi-Furnished,Uttam Nagar,Uttam Nagar West,1,2150000,Ready_to_move,New_Property,Builder_Floor,6111
550,2,2,Semi-Furnished,Uttam Nagar,Uttam Nagar West,1,1900000,Ready_to_move,New_Property,Builder_Floor,6584
550,2,1,Semi-Furnished,Uttam Nagar,Uttam Nagar West,1,2000000,Ready_to_move,New_Property,Builder_Floor,5794
450,2,1,Semi-Furnished,Uttam Nagar,Uttam Nagar West,1,1850000,Ready_to_move,New_Property,Builder_Floor,6111
1600,4,3,Unfurnished,Vasant Kunj,"DDA Flats Pocket 1, Vasant Kunj Sector B",2,23500000,Ready_to_move,Resale,Apartment,
1075,2,2,Semi-Furnished,Vasant Kunj,"DDA Flats Sector E Pocket 1, Vasant Kunj",2,12000000,Ready_to_move,New_Property,Apartment,15500
1300,3,3,Semi-Furnished,Vasant Kunj,"DDA Flats Sector E Pocket 1, Vasant Kunj",1,21900000,Ready_to_move,Resale,Apartment,20833
650,1,2,Semi-Furnished,Vasant Kunj,"DDA Flats Sector E Pocket 1, Vasant Kunj",1,7400000,Ready_to_move,Resale,Apartment,15500
1600,3,2,Semi-Furnished,Vasant Kunj,"DDA Flats Vasant Kunj, Vasant Kunj",2,18500000,Ready_to_move,Resale,Apartment,
2000,3,3,Unfurnished,Vasant Kunj,"DDA Flats Vasant Kunj, Vasant Kunj",1,31000000,Ready_to_move,Resale,Apartment,15500
1000,2,2,Unfurnished,Vasant Kunj,"DDA Flats Vasant Kunj, Vasant Kunj",1,17500000,Ready_to_move,Resale,Apartment,20833
1200,3,2,Semi-Furnished,Vasant Kunj,"DDA Flats Vasant Kunj, Vasant Kunj carpet area 1200 sqft status Ready to Move floor 5 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road society DDA Flats Vasant Kunj car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold A southEAST facing 3 bhk resale flat is available in the promising locality of sectorE vasant kunj vasant kunj, delhi south. It is a ready to move in spacious flat and is located on the 5th floor. Every single detail of the flat is carefully designed. This property offers quality specifications such as lifts, park, water storage and securityfire alar. It is a gated society flat. It provides a spectacular view of the main road and parkgarden. The apartment is priced at rs. 2 cr. It is a freehold property, with a super builtUp area of 1600 sq. Ft. The property price is negotiable. read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Link Properties Pvt. Ltd. 5000+ Buyers Served",1,20000000,Ready_to_move,Resale,Apartment,
2000,4,4,Unfurnished,Vasant Kunj,"DDA Flats Vasant Kunj, Vasant Kunj Sector B",2,36500000,Ready_to_move,Resale,Apartment,
2200,4,3,Semi-Furnished,Vasant Kunj,"DDA Flats Vasant Kunj, Vasant Kunj Sector C",2,23500000,Ready_to_move,Resale,Apartment,10681
1450,3,2,Semi-Furnished,Vasant Kunj,"DDA Flats Vasant Kunj, Vasant Kunj Sector D",2,23500000,Ready_to_move,Resale,Apartment,15500
1350,3,2,Furnished,Vasant Kunj,"DDA Pocket 1, Vasant Kunj Sector D",1,24000000,Ready_to_move,New_Property,Apartment,21818
600,1,2,Unfurnished,Vasant Kunj,"E2 Vasant Kunj, Vasant Kunj",2,7000000,Ready_to_move,New_Property,Apartment,20833
1184,2,2,Semi-Furnished,Vasant Kunj,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1,17000000,Ready_to_move,Resale,Apartment,14358
1600,3,2,Semi-Furnished,Vasant Kunj,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1,25000000,Ready_to_move,Resale,Apartment,20833
1000,2,2,Furnished,Vasant Kunj,"Kishangarh, Vasant Kunj",1,5000000,Ready_to_move,Resale,Builder_Floor,21818
1600,3,2,Unfurnished,Vasant Kunj,"Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj Sector D",1,23000000,Ready_to_move,Resale,Apartment,
3500,4,4,Semi-Furnished,Vasant Kunj,Vasant Kunj,5,22500000,Ready_to_move,New_Property,Builder_Floor,14358
1100,2,2,Semi-Furnished,Vasant Kunj,Vasant Kunj,3,16500000,Ready_to_move,Resale,Apartment,21818
900,3,3,Furnished,Vasant Kunj,Vasant Kunj,2,20000000,Ready_to_move,Resale,Builder_Floor,14358
1700,3,2,Semi-Furnished,Vasant Kunj,Vasant Kunj,2,31000000,Ready_to_move,Resale,Builder_Floor,21818
1400,3,2,Semi-Furnished,Vasant Kunj,Vasant Kunj,2,25000000,Ready_to_move,New_Property,Apartment,
1100,2,2,Unfurnished,Vasant Kunj,Vasant Kunj,1,15500000,Ready_to_move,Resale,Apartment,15500
1100,2,2,Semi-Furnished,Vasant Kunj,Vasant Kunj,1,15000000,Ready_to_move,Resale,Apartment,30556
1100,2,2,Semi-Furnished,Vasant Kunj,Vasant Kunj,1,15000000,Ready_to_move,Resale,Apartment,30556
1100,2,2,Semi-Furnished,Vasant Kunj,Vasant Kunj,1,15000000,Ready_to_move,Resale,Apartment,
600,1,1,Semi-Furnished,Vasant Kunj,Vasant Kunj,1,8000000,Ready_to_move,New_Property,Apartment,
1200,3,2,Semi-Furnished,Vasant Kunj,Vasant Kunj Sector A,2,25000000,Ready_to_move,Resale,Apartment,20833
2000,4,2,Furnished,Vasant Kunj,Vasant Kunj Sector B,1,40000000,Ready_to_move,New_Property,Apartment,14358
1100,2,2,Semi-Furnished,Vasant Kunj,Vasant Kunj Sector C,2,24000000,Ready_to_move,Resale,Apartment,21818
1750,4,4,Unfurnished,Vasant Kunj,Vasant Kunj Sector C,1,29000000,Ready_to_move,New_Property,Apartment,6667
1750,4,4,Unfurnished,Vasant Kunj,Vasant Kunj Sector C,1,29000000,Ready_to_move,New_Property,Apartment,20833
550,1,2,Furnished,Vasant Kunj,Vasant Kunj Sector D,1,7500000,Ready_to_move,Resale,Apartment,20833
1800,4,3,Semi-Furnished,Vasant Kunj,"Vasant Vihar Builder Floor, Vasant Vihar",2,55000000,Ready_to_move,Resale,Builder_Floor,30556
1800,4,3,Semi-Furnished,Vasant Kunj,"Vasant Vihar Builder Floor, Vasant Vihar",2,55000000,Ready_to_move,Resale,Builder_Floor,30556
1350,4,4,Semi-Furnished,Vasundhara,"Abhimanyu Apartments, Vasundhara Enclave",1,10500000,Ready_to_move,Resale,Apartment,
1450,3,3,Semi-Furnished,Vasundhara,"Abhimanyu Apartments, Vasundhara Enclave",1,11600000,Ready_to_move,Resale,Apartment,9655
1300,3,2,Semi-Furnished,Vasundhara,"Anekant Apartment, Vasundhara Enclave",2,9800000,Ready_to_move,Resale,Apartment,9655
1500,3,3,Furnished,Vasundhara,"Capital Apartment, Vasundhara Enclave",2,15000000,Ready_to_move,Resale,Apartment,10000
1000,3,2,Furnished,Vasundhara,"Fancy Apartments, Vasundhara Enclave",2,12000000,Ready_to_move,Resale,Apartment,
1350,3,3,Semi-Furnished,Vasundhara,"Gobind Apartment, Vasundhara Enclave",1,11000000,Ready_to_move,Resale,Apartment,10000
1200,3,2,Semi-Furnished,Vasundhara,"Mahesh Apartment, Vasundhara Enclave",1,12500000,Ready_to_move,Resale,Apartment,9655
900,2,2,Unfurnished,Vasundhara,"Mangal Apartment, Vasundhara Enclave",114,9000000,Ready_to_move,Resale,Apartment,
1600,4,3,Furnished,Vasundhara,"Mangal Apartment, Vasundhara Enclave carpet area 1600 sqft status Ready to Move floor 4 out of 7 floors transaction Resale furnishing Furnished facing South - East overlooking Garden/Park, Main Road society Mangal Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Fully furnished , complete marble flooring, ready to move in. Contact Owner View Phone No. Share Feedback Owner Shailendra",1,20000000,Ready_to_move,Resale,Apartment,
1350,3,3,Semi-Furnished,Vasundhara,"New Delhi Apartment, Vasundhara Enclave",1,12000000,Ready_to_move,Resale,Apartment,9655
1460,3,3,Semi-Furnished,Vasundhara,"Pawittra Apartment, Vasundhara Enclave",1,16500000,Ready_to_move,Resale,Apartment,9655
900,2,2,Semi-Furnished,Vasundhara,"Prayag Apartments, Vasundhara Enclave carpet area 900 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Garden/Park, Main Road society Prayag Apartments car parking 1 Open bathroom 2 balcony 2 ownership Freehold This is 2 BHK apartment , with 2 Bathroom and one parking.This is East facing Flat.Near Metro Station is Ashok Nagar read more Contact Owner View Phone No. Share Feedback Owner Sameer Kumar",1,8550000,Ready_to_move,Resale,Apartment,
1300,3,2,Semi-Furnished,Vasundhara,"Samrat Apartment, Vasundhara Enclave",2,11500000,Ready_to_move,Resale,Apartment,
1100,2,2,Semi-Furnished,Vasundhara,"Samrat Apartment, Vasundhara Enclave",1,9500000,Ready_to_move,Resale,Apartment,
1450,3,2,Furnished,Vasundhara,"Satyam Apartment, Vasundhara Enclave",1,14000000,Ready_to_move,Resale,Apartment,9655
1000,2,2,Semi-Furnished,Vasundhara,"Satyam Apartment, Vasundhara Enclave",1,7500000,Ready_to_move,Resale,Apartment,
1400,3,2,Unfurnished,Vasundhara,"Shantidoot Apartment, Vasundhara Enclave",1,11000000,Ready_to_move,Resale,Apartment,
1100,2,2,Semi-Furnished,Vasundhara,Vasundhara Enclave,114,10000000,Ready_to_move,Resale,Apartment,
950,2,2,Unfurnished,Vasundhara,Vasundhara Enclave,114,8100000,Ready_to_move,Resale,Apartment,
1150,3,3,Semi-Furnished,Vasundhara,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,9655
1460,3,3,Unfurnished,Vasundhara,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,9655
1500,3,3,Semi-Furnished,Vasundhara,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,
1300,3,3,Furnished,Vasundhara,Vasundhara Enclave,1,9200000,Ready_to_move,Resale,Apartment,
1459,3,3,Semi-Furnished,Vasundhara,Vasundhara Enclave,1,14200000,Ready_to_move,Resale,Apartment,
780,2,2,Semi-Furnished,Vasundhara,Vasundhara Enclave,1,7500000,Ready_to_move,Resale,Apartment,9655
1100,2,2,Unfurnished,Vasundhara,Vasundhara Enclave,1,7200000,Ready_to_move,Resale,Apartment,9655
1050,2,2,Semi-Furnished,Vasundhara,Vasundhara Enclave,1,9000000,Ready_to_move,Resale,Apartment,
975,3,2,Semi-Furnished,Vasundhara,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,
900,2,2,Semi-Furnished,Vasundhara,Vasundhara Enclave,,8000000,Ready_to_move,Resale,Apartment,
4050,6,3,Furnished,,Budh Vihar Phase 1,1,5100000,Ready_to_move,Resale,Builder_Floor,1259
10350,4,7,Semi-Furnished,,"Maharani Bagh, New Friends Colony",3,160000000,Ready_to_move,New_Property,Apartment,15459
4350,4,6,Semi-Furnished,,"Orchid Metropolis, Hauz Khas",2,135000000,Ready_to_move,New_Property,Apartment,170000
2400,6,4,Furnished,,Budh Vihar Phase 2,1,6000000,Ready_to_move,Resale,Builder_Floor,2500
2800,5,4,Semi-Furnished,,"J R Designers Floors, Rohini Sector 24",1,17500000,Ready_to_move,New_Property,Apartment,6250
1530,5,2,Furnished,,"Raghubarpura, Shahdara",,10200000,Ready_to_move,Resale,Builder_Floor,6667
810,5,6,Furnished,,Geeta Colony,1,28900000,Ready_to_move,Resale,Apartment,6667
2970,7,4,Furnished,,"Yamuna Vihar, Shahdara",1,26500000,Ready_to_move,Resale,Builder_Floor,8923
5220,5,5,Unfurnished,,Punjabi Bagh West,2,65000000,Ready_to_move,Resale,Builder_Floor,11905
4455,5,5,Semi-Furnished,,Punjabi Bagh West,1,115000000,Almost_ready,New_Property,Builder_Floor,11905
5236,5,7,Unfurnished,,"The Amaryllis, Karol Bagh",3,73700000,Almost_ready,New_Property,Apartment,14092
5500,6,7,Furnished,,Safdarjung Enclave,1,160000000,Ready_to_move,Resale,Apartment,14818
4200,5,5,Semi-Furnished,,"Friends Colony East, New Friends Colony",2,135500000,Ready_to_move,New_Property,Builder_Floor,15459
2800,6,4,Semi-Furnished,,"Taimoor Enclave, New Friends Colony carpet area 2800 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park society Taimoor Enclave car parking 2 Covered, 1 Open bathroom 4 balcony 2 ownership Freehold Two floor of the house is available for sale SECOND AND THIRD FLOOR EXTRA made, provision for LIFT can be provided by the OWNER .DDA FLATS of TAIMOOR ENCLAVE, NEAR GURUDWARA, NEW FRIENDS COLONY, SOUTH DELHI , HOUSE IS ON THE SECOND FLOOR have 3 bed room and 2 wash room and and same on the Third Floor, URGENT SALE, BROKER EXCUSE. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes 100+ Buyers Served",2,29500000,Ready_to_move,Resale,Apartment,15459
3112,5,6,Semi-Furnished,,Commonwealth Games Village 2010,3,60000000,Ready_to_move,Resale,Apartment,19280
3500,5,5,Semi-Furnished,,"Kailash Colony, Greater Kailash",1,70000000,Ready_to_move,New_Property,Builder_Floor,20000
1500,5,3,Furnished,,"Yamuna Vihar, Shahdara",1,30000000,Ready_to_move,Resale,Builder_Floor,20000
3050,5,6,Semi-Furnished,,Commonwealth Games Village 2010,,62500000,Ready_to_move,Resale,Apartment,20492
3405,5,5,Semi-Furnished,,"Common Wealth Games Village, Commonwealth Games Village 2010",3,70000000,Ready_to_move,Resale,Apartment,20558
3400,5,5,Semi-Furnished,,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,70000000,Ready_to_move,New_Property,Apartment,20588
3100,5,5,Semi-Furnished,,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,Resale,Apartment,20967
3405,5,4,Semi-Furnished,,"Common Wealth Games Village, Commonwealth Games Village 2010",3,71500000,Ready_to_move,Resale,Apartment,20999
3050,5,5,Semi-Furnished,,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,New_Property,Apartment,21311
2300,5,6,Semi-Furnished,,"Common Wealth Games Village, Commonwealth Games Village 2010",3,58000000,Ready_to_move,Resale,Apartment,21311
2900,5,5,Furnished,,Janakpuri Block A3,1,51000000,Almost_ready,New_Property,Builder_Floor,22222
5025,5,6,Unfurnished,,Greater Kailash 2,4,170000000,Almost_ready,New_Property,Builder_Floor,22222
2900,5,5,Furnished,,Janakpuri Block A3,1,51000000,Almost_ready,New_Property,Builder_Floor,22222
5025,5,6,Unfurnished,,Greater Kailash 2,4,170000000,Almost_ready,New_Property,Builder_Floor,22222
4688,5,4,Unfurnished,,"The Leela Sky Villas, Patel Nagar",1,135000000,Almost_ready,New_Property,Apartment,28797
4688,5,4,Unfurnished,,"The Leela Sky Villas, Patel Nagar",1,135000000,Almost_ready,New_Property,Apartment,28797
4688,5,4,Unfurnished,,"The Leela Sky Villas, Patel Nagar",1,135000000,Almost_ready,New_Property,Apartment,28797
6000,5,5,Semi-Furnished,,"Hauz Khas Apartment, Hauz Khas Enclave, Hauz Khas",3,180000000,Ready_to_move,New_Property,Apartment,30000
324,6,3,Furnished,,"Yamuna Vihar, Shahdara",1,8700000,Ready_to_move,Resale,Builder_Floor,35714
720,6,5,Furnished,,"Yamuna Vihar, Shahdara",1,22000000,Ready_to_move,Resale,Builder_Floor,35714
540,5,2,,,"Gandhi Nagar, Shahdara",,17000000,Ready_to_move,Resale,,58000
6000,5,5,Semi-Furnished,,"Maharani Bagh, New Friends Colony",9,220000000,Ready_to_move,New_Property,Builder_Floor,120000
1200,10,4,Semi-Furnished,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17000000,Ready_to_move,Resale,Apartment,
1500,1,,Unfurnished,,Lajpat Nagar 2,,13500000,Ready_to_move,Resale,Apartment,
1500,1,,Unfurnished,,Lajpat Nagar 2,,13500000,Ready_to_move,Resale,Apartment,
